,account length,international plan,voice mail plan,number vmail messages,total intl minutes,total intl calls,total intl charge,customer service calls,churn,avg_minutes,avg_calls,avg_call_duration,avg_charge,%_srv_intency,%_intl_srv_intensity
2918,58,no,no,0,0.0,0,0.0,4,False,207.53,107.0,1.94,20.15,3.74,inf
2919,108,no,no,0,9.4,5,2.54,0,False,192.07,96.0,2.0,19.61,0.0,0.0
2920,132,no,no,0,10.7,4,2.89,1,False,190.07,110.67,1.72,16.99,0.9,25.0
2921,80,no,no,0,15.9,2,4.29,2,False,168.9,80.67,2.09,15.35,2.48,100.0
2922,162,no,no,0,10.2,2,2.75,2,False,208.03,100.33,2.07,18.22,1.99,100.0
2923,110,no,no,0,16.7,3,4.51,2,False,195.5,80.67,2.42,16.61,2.48,66.67
2924,96,no,no,0,10.3,3,2.78,1,True,259.4,102.0,2.54,26.5,0.98,33.33
2925,168,no,no,0,11.6,2,3.13,2,True,189.17,122.67,1.54,18.52,1.63,100.0
2926,72,no,no,0,5.0,3,1.35,4,True,271.6,118.67,2.29,27.33,3.37,133.33
2927,125,no,yes,23,10.2,3,2.75,1,False,168.93,106.33,1.59,15.66,0.94,33.33
2928,170,no,no,0,9.8,3,2.65,2,False,204.43,103.0,1.98,19.6,1.94,66.67
2929,71,no,no,0,14.9,4,4.02,3,False,202.87,98.33,2.06,19.94,3.05,75.0
2930,124,no,no,0,12.9,12,3.48,1,False,141.83,119.33,1.19,15.01,0.84,8.33
2931,68,no,no,0,10.9,6,2.94,2,False,216.93,97.0,2.24,21.77,2.06,33.33
2932,97,no,no,0,11.8,6,3.19,1,False,128.2,76.0,1.69,14.48,1.32,16.67
2933,98,yes,no,0,2.1,4,0.57,1,False,203.07,76.67,2.65,19.83,1.3,25.0
2934,24,no,no,0,8.6,3,2.32,2,True,172.87,74.33,2.33,15.74,2.69,66.67
2935,136,no,no,0,9.8,2,2.65,0,False,212.43,92.33,2.3,20.87,0.0,0.0
2936,44,no,no,0,9.5,2,2.57,0,True,226.7,93.0,2.44,24.58,0.0,0.0
2937,96,no,yes,40,13.4,4,3.62,0,False,147.1,120.67,1.22,13.89,0.0,0.0
2938,31,no,no,0,7.0,5,1.89,1,False,148.87,102.33,1.45,14.23,0.98,20.0
2939,72,no,no,0,13.3,5,3.59,0,False,230.07,96.67,2.38,20.77,0.0,0.0
2940,24,no,no,0,7.3,5,1.97,1,False,150.43,107.0,1.41,14.48,0.93,20.0
2941,112,no,yes,31,11.5,1,3.11,4,False,243.9,97.67,2.5,23.78,4.1,400.0
2942,117,yes,no,0,10.0,3,2.7,1,True,233.4,96.0,2.43,25.94,1.04,33.33
2943,137,no,yes,19,7.8,2,2.11,0,False,209.33,117.0,1.79,19.94,0.0,0.0
2944,136,no,no,0,9.8,5,2.65,0,False,131.77,88.0,1.5,13.11,0.0,0.0
2945,95,no,no,0,14.0,2,3.78,0,False,215.83,103.33,2.09,19.75,0.0,0.0
2946,82,no,yes,19,4.1,4,1.11,1,False,197.3,84.0,2.35,18.27,1.19,25.0
2947,145,no,no,0,9.0,13,2.43,1,True,257.73,107.33,2.4,25.66,0.93,7.69
2948,56,yes,no,0,10.5,5,2.84,1,False,210.0,97.0,2.16,19.73,1.03,20.0
2949,155,yes,no,0,10.0,5,2.7,2,False,183.8,118.33,1.55,20.75,1.69,40.0
2950,133,no,no,0,11.8,4,3.19,0,True,187.03,108.0,1.73,15.98,0.0,0.0
2951,53,no,no,0,12.9,7,3.48,2,False,188.53,101.67,1.85,16.0,1.97,28.57
2952,123,no,no,0,8.2,3,2.21,5,True,245.63,103.0,2.38,24.16,4.85,166.67
2953,136,no,no,0,9.8,4,2.65,7,False,220.8,97.33,2.27,20.07,7.19,175.0
2954,57,no,no,0,8.4,4,2.27,3,False,192.37,109.33,1.76,18.14,2.74,75.0
2955,62,no,no,0,10.3,5,2.78,1,False,163.93,104.0,1.58,15.0,0.96,20.0
2956,112,no,no,0,8.6,18,2.32,1,False,163.5,93.67,1.75,14.33,1.07,5.56
2957,55,no,yes,20,7.3,1,1.97,1,False,207.97,104.67,1.99,20.67,0.96,100.0
2958,95,no,no,0,6.3,2,1.7,6,True,200.03,99.67,2.01,17.24,6.02,300.0
2959,125,no,no,0,9.1,4,2.46,1,False,217.9,89.0,2.45,22.32,1.12,25.0
2960,1,no,no,0,10.0,3,2.7,5,True,156.43,95.67,1.64,16.43,5.23,166.67
2961,98,no,yes,36,8.0,2,2.16,6,True,167.97,108.67,1.55,16.73,5.52,300.0
2962,105,no,no,0,5.4,5,1.46,1,False,203.7,101.0,2.02,21.98,0.99,20.0
2963,113,no,yes,30,11.6,7,3.13,0,False,200.73,92.33,2.17,19.14,0.0,0.0
2964,99,no,no,0,7.9,1,2.13,3,True,234.87,74.67,3.15,24.11,4.02,300.0
2965,103,no,no,0,8.4,3,2.27,1,False,153.2,117.67,1.3,15.7,0.85,33.33
2966,177,no,no,0,8.0,5,2.16,1,False,202.2,94.67,2.14,20.75,1.06,20.0
2967,149,no,yes,20,10.2,6,2.75,0,False,191.5,112.0,1.71,18.47,0.0,0.0
2968,160,no,no,0,13.9,2,3.75,1,True,241.67,123.67,1.95,24.27,0.81,50.0
2969,116,no,no,0,7.9,2,2.13,2,False,170.17,84.0,2.03,15.12,2.38,100.0
2970,90,no,yes,22,6.4,12,1.73,1,False,192.8,97.33,1.98,16.95,1.03,8.33
2971,148,yes,no,0,9.6,2,2.59,0,True,181.17,83.0,2.18,20.38,0.0,0.0
2972,147,no,yes,35,10.1,4,2.73,2,True,183.5,107.67,1.7,18.36,1.86,50.0
2973,95,no,no,0,10.4,5,2.81,0,False,156.93,106.33,1.48,12.18,0.0,0.0
2974,201,no,no,0,7.0,6,1.89,1,False,211.0,87.0,2.43,21.36,1.15,16.67
2975,80,no,no,0,11.8,4,3.19,0,False,172.83,99.33,1.74,15.85,0.0,0.0
2976,122,yes,no,0,11.5,5,3.11,1,False,200.33,102.33,1.96,18.03,0.98,20.0
2977,132,no,no,0,6.7,2,1.81,0,False,189.47,104.0,1.82,18.64,0.0,0.0
2978,83,no,no,0,13.0,5,3.51,1,False,223.87,90.33,2.48,21.64,1.11,20.0
2979,99,no,no,0,8.8,3,2.38,7,True,184.37,101.67,1.81,16.73,6.89,233.33
2980,84,no,no,0,14.3,3,3.86,3,True,234.3,99.67,2.35,23.63,3.01,100.0
2981,46,no,no,0,9.7,6,2.62,1,False,161.4,75.67,2.13,14.58,1.32,16.67
2982,87,no,no,0,8.9,5,2.4,2,False,217.07,125.0,1.74,19.15,1.6,40.0
2983,150,no,no,0,7.9,4,2.13,1,False,216.33,101.67,2.13,21.22,0.98,25.0
2984,73,no,no,0,10.8,6,2.92,1,False,154.1,86.0,1.79,17.28,1.16,16.67
2985,7,no,no,0,11.0,5,2.97,3,False,215.43,82.33,2.62,22.05,3.64,60.0
2986,89,no,yes,12,10.5,3,2.84,2,False,180.4,114.67,1.57,17.97,1.74,66.67
2987,131,yes,no,0,13.7,3,3.7,3,True,129.67,90.67,1.43,12.52,3.31,100.0
2988,105,no,no,0,12.0,5,3.24,3,False,218.97,76.33,2.87,22.99,3.93,60.0
2989,108,yes,no,0,13.8,3,3.73,2,True,154.17,89.67,1.72,14.55,2.23,66.67
2990,47,no,yes,28,8.3,6,2.24,1,False,171.43,104.0,1.65,16.75,0.96,16.67
2991,101,yes,no,0,7.3,5,1.97,1,False,164.7,113.0,1.46,15.67,0.88,20.0
2992,182,no,yes,24,11.6,3,3.13,1,False,154.17,109.67,1.41,14.19,0.91,33.33
2993,161,no,no,0,12.5,3,3.38,1,False,187.03,77.0,2.43,18.88,1.3,33.33
2994,128,no,no,0,5.5,7,1.49,1,True,240.67,94.33,2.55,24.36,1.06,14.29
2995,69,no,yes,31,13.2,2,3.56,2,False,179.83,94.0,1.91,18.77,2.13,100.0
2996,113,no,yes,34,13.3,3,3.59,1,False,115.83,87.67,1.32,8.87,1.14,33.33
2997,87,no,yes,30,7.8,2,2.11,0,False,211.13,110.67,1.91,23.33,0.0,0.0
2998,71,no,no,0,12.3,3,3.32,0,False,229.9,98.67,2.33,22.51,0.0,0.0
2999,76,no,no,0,9.6,5,2.59,1,False,223.13,88.0,2.54,21.54,1.14,20.0
3000,87,no,no,0,14.5,4,3.92,3,False,213.33,92.67,2.3,20.6,3.24,75.0
3001,117,no,no,0,11.5,3,3.11,1,False,165.27,95.67,1.73,14.9,1.05,33.33
3002,177,no,no,0,8.9,8,2.4,3,True,238.67,76.0,3.14,24.83,3.95,37.5
3003,95,no,no,0,9.4,3,2.54,1,False,174.43,93.0,1.88,15.48,1.08,33.33
3004,76,no,no,0,16.2,3,4.37,1,False,173.3,84.33,2.06,18.36,1.19,33.33
3005,66,no,no,0,10.5,2,2.84,2,False,207.37,106.0,1.96,19.83,1.89,100.0
3006,110,no,no,0,9.9,7,2.67,1,False,180.83,122.33,1.48,17.54,0.82,14.29
3007,204,no,no,0,14.1,5,3.81,3,False,183.8,105.67,1.74,18.88,2.84,60.0
3008,32,no,yes,31,13.0,2,3.51,0,False,207.7,106.33,1.95,21.5,0.0,0.0
3009,133,no,yes,39,6.7,3,1.81,5,False,207.47,89.67,2.31,22.71,5.58,166.67
3010,185,no,no,0,12.1,3,3.27,2,False,151.83,96.67,1.57,13.0,2.07,66.67
3011,103,no,yes,37,10.6,3,2.86,1,False,213.37,98.67,2.16,19.22,1.01,33.33
3012,91,no,no,0,11.1,3,3.0,1,False,168.7,96.33,1.75,14.7,1.04,33.33
3013,131,no,no,0,5.2,6,1.4,2,False,210.53,102.67,2.05,20.12,1.95,33.33
3014,153,no,no,0,11.8,4,3.19,0,False,173.67,126.0,1.38,16.68,0.0,0.0
3015,132,no,yes,25,7.1,7,1.92,2,False,204.07,96.67,2.11,17.5,2.07,28.57
3016,148,no,no,0,14.6,9,3.94,1,False,199.8,116.0,1.72,19.46,0.86,11.11
3017,141,no,no,0,6.0,3,1.62,5,False,229.47,91.33,2.51,23.57,5.47,166.67
3018,105,no,no,0,12.2,2,3.29,2,False,174.7,115.67,1.51,16.25,1.73,100.0
3019,169,no,no,0,13.8,3,3.73,3,True,237.53,101.33,2.34,23.91,2.96,100.0
3020,127,no,yes,23,9.8,4,2.65,1,False,185.0,82.33,2.25,18.79,1.21,25.0
3021,57,no,no,0,10.1,2,2.73,0,False,170.43,104.0,1.64,13.83,0.0,0.0
3022,123,no,yes,33,2.9,7,0.78,0,False,160.6,81.67,1.97,14.87,0.0,0.0
3023,103,no,yes,35,13.9,2,3.75,4,True,135.4,86.33,1.57,13.48,4.63,200.0
3024,101,no,no,0,11.5,5,3.11,1,False,123.83,82.33,1.5,13.18,1.21,20.0
3025,123,no,yes,22,15.6,12,4.21,2,False,132.8,91.0,1.46,15.28,2.2,16.67
3026,78,no,yes,32,10.8,4,2.92,6,False,216.2,97.0,2.23,21.05,6.19,150.0
3027,101,no,yes,28,9.4,6,2.54,4,False,236.37,93.0,2.54,23.63,4.3,66.67
3028,129,no,no,0,12.5,6,3.38,1,False,214.53,107.33,2.0,19.0,0.93,16.67
3029,67,no,yes,34,9.2,4,2.48,0,False,191.67,114.33,1.68,18.13,0.0,0.0
3030,37,no,no,0,14.0,5,3.78,3,False,191.77,109.0,1.76,18.84,2.75,60.0
3031,64,yes,no,0,12.5,3,3.38,3,False,177.87,81.0,2.2,16.1,3.7,100.0
3032,173,no,no,0,7.8,7,2.11,1,False,126.0,106.67,1.18,11.58,0.94,14.29
3033,135,no,no,0,13.6,3,3.67,1,False,201.77,88.33,2.28,18.41,1.13,33.33
3034,75,no,yes,42,11.2,8,3.02,1,False,174.73,97.33,1.8,20.51,1.03,12.5
3035,88,no,no,0,11.6,3,3.13,4,True,165.97,85.67,1.94,14.0,4.67,133.33
3036,112,no,no,0,9.4,5,2.54,3,False,196.3,104.33,1.88,20.58,2.88,60.0
3037,113,no,no,0,6.5,4,1.76,0,False,216.5,114.33,1.89,19.6,0.0,0.0
3038,121,no,yes,28,6.4,3,1.73,2,False,162.93,85.67,1.9,13.8,2.33,66.67
3039,70,no,no,0,10.5,2,2.84,1,False,162.73,107.33,1.52,16.14,0.93,50.0
3040,90,no,no,0,10.5,4,2.84,0,False,212.4,107.67,1.97,18.25,0.0,0.0
3041,39,no,no,0,6.5,4,1.76,0,False,166.37,100.33,1.66,14.04,0.0,0.0
3042,142,no,no,0,8.3,2,2.24,0,False,180.9,116.0,1.56,19.68,0.0,0.0
3043,176,no,no,0,9.0,2,2.43,1,False,173.67,86.0,2.02,18.29,1.16,50.0
3044,105,no,no,0,8.5,2,2.3,1,False,200.53,92.67,2.16,18.12,1.08,50.0
3045,57,no,no,0,10.5,3,2.84,2,True,225.27,87.67,2.57,24.5,2.28,66.67
3046,110,no,no,0,14.8,4,4.0,1,False,128.97,82.33,1.57,10.03,1.21,25.0
3047,88,no,no,0,12.8,5,3.46,2,False,151.93,92.67,1.64,16.62,2.16,40.0
3048,95,no,no,0,14.0,6,3.78,0,False,176.27,103.0,1.71,17.95,0.0,0.0
3049,147,no,no,0,15.6,3,4.21,3,False,181.1,99.67,1.82,16.37,3.01,100.0
3050,101,no,no,0,13.5,4,3.65,4,True,188.7,111.33,1.69,17.6,3.59,100.0
3051,115,no,no,0,15.6,2,4.21,1,False,202.77,100.33,2.02,19.21,1.0,50.0
3052,103,no,no,0,12.9,2,3.48,2,False,188.37,106.0,1.78,16.57,1.89,100.0
3053,82,no,no,0,7.0,10,1.89,0,False,215.7,116.33,1.85,20.59,0.0,0.0
3054,141,no,no,0,9.1,7,2.46,0,False,190.1,110.0,1.73,19.38,0.0,0.0
3055,149,no,no,0,9.7,2,2.62,2,False,187.0,103.0,1.82,18.36,1.94,100.0
3056,131,no,no,0,10.7,2,2.89,2,False,211.27,99.33,2.13,22.51,2.01,100.0
3057,119,no,no,0,7.3,3,1.97,1,False,187.33,95.67,1.96,15.88,1.05,33.33
3058,112,no,no,0,7.1,8,1.92,3,False,192.13,96.0,2.0,19.46,3.12,37.5
3059,116,no,yes,35,11.8,2,3.19,2,False,163.63,103.67,1.58,14.51,1.93,100.0
3060,94,no,no,0,8.4,5,2.27,3,False,251.23,94.0,2.67,22.67,3.19,60.0
3061,90,no,no,0,12.4,6,3.35,2,False,230.43,106.67,2.16,22.11,1.87,33.33
3062,114,no,yes,31,13.0,4,3.51,0,False,184.87,101.33,1.82,20.01,0.0,0.0
3063,63,no,yes,25,12.2,2,3.29,1,False,149.37,107.67,1.39,16.19,0.93,50.0
3064,130,no,no,0,8.7,2,2.35,4,True,239.7,116.0,2.07,25.27,3.45,200.0
3065,122,no,yes,29,8.4,6,2.27,3,False,210.53,90.33,2.33,21.19,3.32,50.0
3066,166,no,no,0,7.2,5,1.94,3,False,203.57,100.67,2.02,20.34,2.98,60.0
3067,62,no,no,0,10.1,4,2.73,0,False,163.83,105.0,1.56,13.85,0.0,0.0
3068,78,no,yes,21,9.5,1,2.57,2,False,169.23,85.33,1.98,17.28,2.34,200.0
3069,148,no,yes,26,9.9,3,2.67,1,False,179.17,102.0,1.76,16.81,0.98,33.33
3070,154,no,no,0,12.0,2,3.24,3,True,182.23,99.33,1.83,17.5,3.02,150.0
3071,110,no,yes,34,6.3,12,1.7,1,False,152.63,110.0,1.39,16.6,0.91,8.33
3072,75,no,no,0,8.5,5,2.3,0,True,242.83,112.33,2.16,26.15,0.0,0.0
3073,84,no,yes,38,7.4,5,2.0,2,False,202.33,99.67,2.03,19.2,2.01,40.0
3074,113,no,no,0,6.6,3,1.78,1,False,131.47,106.0,1.24,11.66,0.94,33.33
3075,181,no,yes,40,6.3,3,1.7,2,False,204.07,79.0,2.58,18.12,2.53,66.67
3076,51,no,no,0,10.0,3,2.7,2,False,161.97,95.67,1.69,16.61,2.09,66.67
3077,102,no,yes,29,14.3,2,3.86,0,False,269.73,101.67,2.65,25.28,0.0,0.0
3078,107,no,no,0,13.2,3,3.56,1,False,133.07,89.0,1.5,11.05,1.12,33.33
3079,88,no,no,0,7.9,2,2.13,5,True,163.5,103.33,1.58,15.17,4.84,250.0
3080,82,no,no,0,17.5,4,4.73,0,False,163.6,105.0,1.56,16.16,0.0,0.0
3081,204,no,no,0,5.9,3,1.59,6,False,201.6,92.0,2.19,19.72,6.52,200.0
3082,130,no,no,0,12.1,4,3.27,3,False,176.07,93.67,1.88,18.97,3.2,75.0
3083,174,no,no,0,12.5,5,3.38,0,False,231.5,127.33,1.82,22.13,0.0,0.0
3084,129,no,no,0,12.1,2,3.27,2,False,199.8,112.0,1.78,18.96,1.79,100.0
3085,190,yes,no,0,10.0,7,2.7,3,False,192.7,86.67,2.22,16.31,3.46,42.86
3086,54,yes,no,0,11.2,8,3.02,3,False,183.13,106.33,1.72,20.12,2.82,37.5
3087,78,no,no,0,8.6,9,2.32,0,False,236.37,96.33,2.45,21.23,0.0,0.0
3088,100,no,yes,29,8.9,3,2.4,1,False,198.9,103.0,1.93,20.19,0.97,33.33
3089,70,no,yes,30,9.4,4,2.54,3,False,147.1,77.33,1.9,14.86,3.88,75.0
3090,111,no,no,0,12.1,4,3.27,1,False,175.0,102.33,1.71,13.78,0.98,25.0
3091,117,no,no,0,10.6,3,2.86,1,False,188.37,113.33,1.66,15.56,0.88,33.33
3092,68,no,no,0,10.1,2,2.73,0,False,151.73,86.0,1.76,12.72,0.0,0.0
3093,27,no,no,0,8.2,3,2.21,2,True,247.77,107.67,2.3,24.24,1.86,66.67
3094,91,no,no,0,10.5,2,2.84,1,False,160.73,83.0,1.94,14.93,1.2,50.0
3095,181,no,yes,27,10.6,4,2.86,1,False,218.33,100.67,2.17,21.08,0.99,25.0
3096,118,no,yes,36,9.8,5,2.65,3,False,216.6,94.67,2.29,24.24,3.17,60.0
3097,112,no,no,0,10.0,11,2.7,2,False,173.6,103.67,1.67,18.09,1.93,18.18
3098,93,no,no,0,12.0,4,3.24,0,False,178.97,125.67,1.42,18.09,0.0,0.0
3099,102,no,no,0,10.1,10,2.73,0,False,185.43,104.67,1.77,17.7,0.0,0.0
3100,93,no,no,0,10.4,2,2.81,0,False,217.8,101.67,2.14,19.55,0.0,0.0
3101,107,no,yes,32,8.2,5,2.21,1,False,171.23,128.0,1.34,16.12,0.78,20.0
3102,100,no,yes,32,12.6,9,3.4,3,False,182.7,110.0,1.66,16.52,2.73,33.33
3103,115,no,no,0,13.2,1,3.56,2,False,245.37,110.67,2.22,22.23,1.81,200.0
3104,63,no,yes,13,10.3,2,2.78,0,False,189.8,72.33,2.62,19.88,0.0,0.0
3105,57,no,no,0,9.5,1,2.57,0,False,236.7,101.0,2.34,23.02,0.0,0.0
3106,119,no,yes,26,11.6,5,3.13,1,False,169.6,109.67,1.55,15.44,0.91,20.0
3107,73,no,no,0,9.1,4,2.46,1,False,240.27,95.0,2.53,20.02,1.05,25.0
3108,98,no,yes,30,11.0,8,2.97,2,False,158.83,89.0,1.78,14.17,2.25,25.0
3109,139,yes,no,0,11.2,13,3.02,0,False,174.23,118.0,1.48,17.14,0.0,0.0
3110,31,no,yes,28,10.6,7,2.86,1,False,219.33,107.0,2.05,20.24,0.93,14.29
3111,129,no,yes,32,11.4,5,3.08,1,False,200.3,94.67,2.12,19.87,1.06,20.0
3112,115,no,no,0,9.3,3,2.51,7,True,160.87,86.33,1.86,15.61,8.11,233.33
3113,108,no,no,0,14.0,9,3.78,2,True,247.3,100.67,2.46,26.22,1.99,22.22
3114,139,no,no,0,12.1,1,3.27,0,False,181.3,107.67,1.68,15.72,0.0,0.0
3115,102,no,no,0,10.0,1,2.7,4,False,199.07,104.0,1.91,21.4,3.85,400.0
3116,149,no,no,0,8.8,1,2.38,1,False,217.73,81.0,2.69,20.3,1.23,100.0
3117,113,no,no,0,13.1,7,3.54,2,False,181.67,107.33,1.69,17.64,1.86,28.57
3118,131,no,yes,33,5.2,5,1.4,1,False,208.17,103.0,2.02,19.33,0.97,20.0
3119,83,no,no,0,11.4,10,3.08,0,False,171.2,114.33,1.5,14.75,0.0,0.0
3120,96,no,yes,21,10.8,6,2.92,2,False,220.83,105.67,2.09,23.67,1.89,33.33
3121,98,no,no,0,8.5,7,2.3,1,False,150.27,112.33,1.34,15.69,0.89,14.29
3122,3,no,no,0,14.1,3,3.81,3,False,186.4,112.67,1.65,18.81,2.66,100.0
3123,77,no,yes,17,11.3,5,3.05,0,False,208.53,94.33,2.21,20.6,0.0,0.0
3124,75,no,yes,24,9.4,2,2.54,3,False,226.13,111.0,2.04,22.0,2.7,150.0
3125,40,no,no,0,10.5,3,2.84,4,True,188.03,117.67,1.6,17.42,3.4,133.33
3126,108,no,no,0,10.6,6,2.86,0,False,238.03,111.0,2.14,23.66,0.0,0.0
3127,100,no,no,0,11.7,2,3.16,4,True,198.57,92.67,2.14,16.29,4.32,200.0
3128,16,no,no,0,10.2,11,2.75,3,False,180.27,105.33,1.71,17.93,2.85,27.27
3129,115,no,yes,16,5.6,4,1.51,2,False,160.17,111.33,1.44,15.24,1.8,50.0
3130,108,no,yes,25,8.7,1,2.35,3,False,148.77,100.0,1.49,15.27,3.0,300.0
3131,107,no,no,0,8.3,3,2.24,5,False,196.6,77.33,2.54,18.83,6.47,166.67
3132,161,no,no,0,7.8,5,2.11,2,True,264.73,113.0,2.34,28.41,1.77,40.0
3133,147,no,no,0,10.4,4,2.81,2,False,200.83,92.67,2.17,18.5,2.16,50.0
3134,107,no,no,0,11.4,5,3.08,3,False,125.23,100.67,1.24,13.28,2.98,60.0
3135,120,no,no,0,10.8,3,2.92,1,False,227.4,107.0,2.13,21.01,0.93,33.33
3136,107,no,yes,36,10.3,2,2.78,1,False,147.4,98.33,1.5,13.04,1.02,50.0
3137,58,no,no,0,14.7,5,3.97,3,False,168.47,103.0,1.64,15.31,2.91,60.0
3138,91,no,no,0,13.3,3,3.59,2,False,152.9,96.0,1.59,15.35,2.08,66.67
3139,13,no,no,0,7.1,5,1.92,2,False,201.47,116.67,1.73,18.23,1.71,40.0
3140,104,no,no,0,15.2,6,4.1,5,False,203.47,94.33,2.16,23.23,5.3,83.33
3141,93,no,yes,31,10.7,4,2.89,1,False,214.33,90.67,2.36,22.37,1.1,25.0
3142,95,no,no,0,12.8,4,3.46,2,False,169.73,103.0,1.65,17.73,1.94,50.0
3143,104,no,no,0,10.0,4,2.7,3,False,170.93,127.0,1.35,14.73,2.36,75.0
3144,35,no,no,0,10.3,2,2.78,5,True,170.67,105.0,1.63,15.55,4.76,250.0
3145,62,no,no,0,8.8,4,2.38,3,False,196.47,94.67,2.08,19.4,3.17,75.0
3146,143,no,no,0,13.9,5,3.75,1,False,224.9,98.33,2.29,20.48,1.02,20.0
3147,62,no,no,0,8.5,4,2.3,4,False,198.87,107.67,1.85,20.81,3.72,100.0
3148,60,yes,no,0,11.0,2,2.97,0,True,228.43,117.67,1.94,22.56,0.0,0.0
3149,41,no,no,0,11.9,4,3.21,1,False,204.77,108.67,1.88,20.7,0.92,25.0
3150,34,no,yes,14,10.7,5,2.89,2,False,200.0,115.33,1.73,18.63,1.73,40.0
3151,56,no,no,0,7.1,5,1.92,0,True,262.73,106.33,2.47,24.78,0.0,0.0
3152,183,no,no,0,9.5,4,2.57,1,False,246.93,95.0,2.6,22.32,1.05,25.0
3153,94,no,no,0,10.5,4,2.84,2,False,188.3,89.0,2.12,19.76,2.25,50.0
3154,73,no,yes,47,6.3,3,1.7,2,False,184.1,108.33,1.7,18.24,1.85,66.67
3155,123,no,no,0,9.6,4,2.59,2,False,177.8,105.67,1.68,14.79,1.89,50.0
3156,64,no,no,0,10.4,1,2.81,3,False,173.67,94.33,1.84,15.12,3.18,300.0
3157,127,yes,no,0,6.2,4,1.67,4,True,164.83,113.67,1.45,15.78,3.52,100.0
3158,33,no,no,0,9.3,5,2.51,3,False,208.53,107.0,1.95,19.78,2.8,60.0
3159,27,no,no,0,7.8,6,2.11,1,False,178.93,97.0,1.84,20.83,1.03,16.67
3160,123,no,no,0,2.1,5,0.57,0,False,222.2,84.67,2.62,22.14,0.0,0.0
3161,148,no,no,0,10.0,5,2.7,2,False,233.97,114.33,2.05,22.01,1.75,40.0
3162,81,no,no,0,13.3,3,3.59,0,False,166.83,116.33,1.43,15.99,0.0,0.0
3163,122,no,yes,30,6.9,3,1.86,2,False,231.6,89.67,2.58,23.85,2.23,66.67
3164,52,no,no,0,11.0,5,2.97,1,False,219.07,114.33,1.92,22.02,0.87,20.0
3165,91,no,yes,44,9.1,3,2.46,1,False,210.6,98.0,2.15,20.81,1.02,33.33
3166,54,no,no,0,10.2,2,2.75,2,True,239.07,103.33,2.31,24.08,1.94,100.0
3167,152,no,no,0,9.0,2,2.43,1,False,187.27,102.0,1.84,19.75,0.98,50.0
3168,201,no,no,0,11.2,4,3.02,1,True,258.77,92.33,2.8,25.04,1.08,25.0
3169,78,no,no,0,12.0,3,3.24,4,True,140.8,103.67,1.36,12.22,3.86,133.33
3170,67,no,no,0,7.5,6,2.03,0,False,192.2,101.33,1.9,16.83,0.0,0.0
3171,100,no,no,0,9.7,6,2.62,1,False,214.97,108.0,1.99,20.77,0.93,16.67
3172,41,no,no,0,12.3,5,3.32,3,False,230.8,99.0,2.33,22.98,3.03,60.0
3173,133,no,no,0,12.9,4,3.48,3,False,201.1,111.33,1.81,17.5,2.69,75.0
3174,36,no,yes,43,8.6,6,2.32,2,False,161.63,115.0,1.41,10.24,1.74,33.33
3175,51,no,yes,28,8.3,3,2.24,0,False,242.2,102.67,2.36,25.14,0.0,0.0
3176,122,no,no,0,8.1,4,2.19,0,False,136.93,91.0,1.5,14.01,0.0,0.0
3177,84,no,yes,41,12.8,5,3.46,1,False,170.77,106.67,1.6,15.97,0.94,20.0
3178,91,no,no,0,13.8,5,3.73,0,False,175.57,98.0,1.79,18.58,0.0,0.0
3179,110,no,no,0,9.4,4,2.54,1,False,195.37,98.0,1.99,19.2,1.02,25.0
3180,91,yes,no,0,12.2,4,3.29,1,False,137.23,105.67,1.3,13.88,0.95,25.0
3181,121,no,no,0,10.1,4,2.73,5,False,184.17,91.67,2.01,19.84,5.45,125.0
3182,109,no,no,0,7.8,8,2.11,3,False,182.8,102.67,1.78,18.78,2.92,37.5
3183,95,no,no,0,8.4,4,2.27,2,False,161.0,101.33,1.59,16.43,1.97,50.0
3184,72,no,no,0,6.8,3,1.84,0,False,208.13,111.67,1.86,19.67,0.0,0.0
3185,73,no,no,0,11.9,3,3.21,0,False,211.57,116.33,1.82,21.7,0.0,0.0
3186,108,no,no,0,9.4,6,2.54,3,False,174.27,103.0,1.69,17.96,2.91,50.0
3187,58,no,yes,39,5.4,4,1.46,1,False,232.27,85.0,2.73,22.94,1.18,25.0
3188,148,yes,no,0,8.2,5,2.21,1,False,217.23,102.0,2.13,20.96,0.98,20.0
3189,76,yes,no,0,13.2,5,3.56,0,True,220.5,98.67,2.23,22.96,0.0,0.0
3190,103,no,no,0,15.8,3,4.27,6,True,163.63,105.33,1.55,16.62,5.7,200.0
3191,87,no,no,0,9.3,2,2.51,0,True,187.73,91.0,2.06,20.24,0.0,0.0
3192,35,no,yes,37,5.0,3,1.35,2,False,195.6,103.33,1.89,18.72,1.94,66.67
3193,88,no,no,0,10.8,3,2.92,1,False,140.1,112.0,1.25,13.24,0.89,33.33
3194,67,no,yes,41,13.4,1,3.62,0,False,163.53,95.67,1.71,16.78,0.0,0.0
3195,77,no,yes,29,9.7,9,2.62,2,False,194.33,97.33,2.0,20.52,2.05,22.22
3196,124,no,no,0,12.2,3,3.29,1,False,196.73,93.67,2.1,18.29,1.07,33.33
3197,30,no,no,0,11.3,2,3.05,0,False,236.9,91.0,2.6,23.31,0.0,0.0
3198,53,no,yes,32,12.8,2,3.46,2,False,179.17,97.67,1.83,16.56,2.05,100.0
